"n_collect","credit_ratio","interest","initial_list_status","recover","coll_fee","out_prncp","total_cc","term","fees_rec","total_acc","employment","amount","monthly_payment","funded","status","v1","int_rec","reason","last_payment","pymnt_rec","quality","out_prncp_inv","violations","del","inc","prin_rec","credit_bal","ncc","req"
0,46.1,13.98,"b",0,0,0,24424.88," 5 yrs",0,13,"10+",22000,511.68,22000,"checked",17.97,2424.88,"debt",19819.76,24424.88,"q3",0,0,0,68200,22000,12361,10,0
0,93,9.99,"a",0,0,18296.67,1898.19," 3 yrs",0,36,"1",19725,636.38,19725,"checked",39.96,469.86,"cc",636.38,1898.19,"q2",18296.67,0,0,135000,1428.33,132061,16,1
0,33,12.69,"b",0,0,4651.78,499.67," 3 yrs",0,32,"1",5000,167.73,5000,"unchecked",15.3,151.45,"medical",167.73,499.67,"q3",4651.78,1,0,110000,348.22,3947,15,3
0,64.1,9.49,"a",0,0,8371.59,4605.75," 3 yrs",0,19,"10+",12000,384.34,12000,"partial",7.09,977.34,"cc",384.34,4605.75,"q2",8371.59,0,1,130000,3628.41,6735,7,1
0,63.1,14.33,"b",0,0,9549.38,678.82," 3 yrs",0,33,"7",10000,343.39,10000,"partial",16.79,228.2,"debt",343.39,678.82,"q3",9549.38,0,1,25000,450.62,14387,10,1
0,31.9,7.62,"a",0,0,5287,12457.07," 3 yrs",0,19,"3",16000,498.59,16000,"unchecked",17.97,1744.07,"cc",498.59,12398.66,"q1",5262.23,0,0,118000,10713,19671,10,0
0,69.1,16.49,"a",0,0,17444.92,5497.42," 5 yrs",0,17,"10+",20000,491.59,20000,"partial",8.06,2942.34,"debt",491.59,5497.42,"q4",17444.92,0,1,70000,2555.08,15419,10,0
0,72.1,11.53,"a",0,0,12079.29,1269.99," 3 yrs",0,42,"10+",13000,428.88,13000,"partial",9.54,349.28,"debt",428.88,1269.99,"q2",12079.29,0,2,87000,920.71,14284,12,0
0,38.5,15.31,"b",0,0,3006,4178.2," 3 yrs",0,29,"2",6000,208.91,6000,"partial",19.79,1184.2,"debt",208.91,4178.2,"q3",3006,0,2,35000,2994,5001,13,1
0,26.9,18.55,"b",0,0,15669.94,789.22," 5 yrs",0,12,"3",16000,411.1,16000,"partial",10.09,459.16,"business",411.1,789.22,"q5",15669.94,0,0,54000,330.06,5673,10,1
0,7,5.32,"b",0,0,4871.59,142.45," 3 yrs",0,17,"6",5000,150.58,5000,"unchecked",20.88,14.04,"debt",143.93,142.45,"q1",4871.59,0,0,30000,128.41,4453,11,0
0,9.7,16.07,"a",0,0,0,19622.32," 3 yrs",0,51,"10+",16000,563.11,16000,"unchecked",12.74,3622.33,"debt",7258.13,19530.37,"q4",0,0,2,95904,15999.99,9653,29,1
0,18.3,14.27,"a",0,0,0,36114.92," 5 yrs",0,46,"10+",34475,807.01,34475,"checked",29.56,1639.92,"other",36115.2,36114.92,"q3",0,0,0,73000,34475,9472,19,3
0,58,16.99,"b",0,0,13388.56,1298.97," 5 yrs",0,36,"4",14000,347.87,14000,"checked",22.58,687.53,"debt",347.87,1298.97,"q4",13388.56,0,0,76000,611.44,16012,9,5
0,60.3,24.08,"b",0,0,24173.98,13060.25," 5 yrs",0,25,"6",29150,839.95,29150,"partial",15.73,8084.23,"debt",839.95,13060.25,"q6",24173.98,0,0,58500,4976.02,19115,9,0
0,69.2,12.05,"b",0,0,17779.89,382.78," 5 yrs",0,37,"2",18000,400.86,18000,"unchecked",33.29,162.67,"debt",400.86,382.78,"q3",17779.89,0,0,60000,220.11,16608,20,1
0,86,11.67,"b",0,0,0,6107.65," 3 yrs",0,7,"2",5500,181.82,5500,"partial",11.31,607.65,"cc",3925.81,6107.65,"q2",0,0,0,52000,5500,5246,5,0
0,54.9,7.9,"a",0,0,2467.62,4570.1," 3 yrs",0,12,"10+",6350,198.7,6350,"unchecked",9.21,687.72,"cc",198.7,4570.1,"q1",2467.62,0,0,33615,3882.38,10206,7,0
0,64.1,17.57,"a",0,0,27951.81,14970.37," 5 yrs",0,31,"7",35000,880.61,35000,"unchecked",34.26,7922.18,"debt",880.61,14970.37,"q4",27951.81,0,0,110000,7048.19,41605,10,0
0,0,11.99,"a",0,0,0,3062.22," 5 yrs",0,14,"2",23000,511.51,23000,"checked",10.86,1333.09,"debt",511.51,3058.92,"q2",0,0,0,60000,1729.13,0,6,2
0,81.2,16.49,"b",0,0,18912.33,6468.85," 5 yrs",0,13,"3",22000,540.75,22000,"partial",34.01,3381.18,"debt",540.75,6468.85,"q4",18912.33,0,0,50000,3087.67,28750,7,0
0,65.7,14.49,"a",0,0,18955.21,15409.95," 3 yrs",0,56,"7",29850,1027.33,29850,"checked",23.14,4515.16,"debt",1027.33,15409.95,"q3",18955.21,0,0,190000,10894.79,54772,29,2
0,25,6.92,"b",0,0,5012.6,2372.1," 3 yrs",0,18,"9",7000,215.89,7000,"unchecked",27.24,384.7,"debt",215.89,2372.1,"q1",5012.6,0,0,30000,1987.4,6968,11,0
0,11.9,5.32,"b",0,0,10717.5,324.77," 3 yrs",0,21,"10+",11000,331.27,11000,"unchecked",8.64,42.27,"cc",331.27,324.77,"q1",10717.5,0,0,45000,282.5,11934,15,1
0,51.2,12.99,"a",0,0,2085.92,5052.81," 3 yrs",0,29,"7",6000,202.14,6000,"unchecked",8.99,1138.73,"cc",202.14,5052.81,"q2",2085.92,0,1,130000,3914.08,6968,8,3
0,36.7,15.1,"b",0,0,0,17066.09," 5 yrs",0,11,"10+",15900,379.1,15900,"partial",5.16,1166.09,"debt",15170.59,17066.09,"q3",0,1,0,60000,15900,10307,7,1
0,52.5,12.99,"a",0,0,8197.65,13952.4," 3 yrs",0,12,"6",18825,634.2,18825,"unchecked",24.2,3325.05,"debt",634.2,13933.87,"q2",8186.76,0,0,45000,10627.35,14381,8,1
0,81.4,12.12,"a",0,0,0,23070.6947869," 3 yrs",0,13,"2",19750,657.12,19750,"checked",25.48,3320.69,"cc",2401.37,23070.69,"q2",0,0,0,45000,19750,24814,5,0
0,16.2,20.99,"b",0,0,16921.74,2879.18," 5 yrs",0,11,"3",18000,486.86,18000,"partial",21.6,1800.92,"debt",486.86,2879.18,"q5",16921.74,0,1,50000,1078.26,2598,9,0
0,50.1,15.59,"a",0,0,9977.15,7314.64," 3 yrs",0,39,"10+",15000,524.33,15000,"partial",28.78,2291.79,"debt",524.33,7290.26,"q4",9943.89,0,3,60000,5022.85,4257,14,1
0,52.3,17.57,"b",0,0,14842.22,457.94," 5 yrs",0,16,"8",15000,377.41,15000,"checked",7.01,300.16,"debt",377.41,457.94,"q4",14842.22,0,0,39900,157.78,9565,12,3
0,58,19.99,"b",0,0,21831.21,2995.11," 5 yrs",0,32,"3",23000,609.24,23000,"partial",15.83,1826.32,"debt",609.24,2995.11,"q5",21831.21,1,0,215000,1168.79,26064,24,2
0,47.1,16.2,"b",0,0,1966.26,5500.04," 3 yrs",0,22,"10+",6000,211.54,6000,"unchecked",16.02,1466.3,"renovation",211.54,5500.04,"q3",1966.26,0,0,55000,4033.74,15583,12,0
0,12.3,7.49,"b",0,0,3456.09,1860.92," 3 yrs",0,16,"5",5000,155.51,5000,"unchecked",15.07,317.01,"renovation",155.51,1860.92,"q1",3456.09,0,0,65000,1543.91,2503,8,0
0,32.9,11.99,"a",0,0,5607.27,9498.06," 3 yrs",0,29,"10+",13000,431.73,13000,"unchecked",29.67,2105.33,"cc",431.73,9461.53,"q2",5585.71,0,0,50000,7392.73,16928,9,0
0,75.7,14.31,"a",0,0,17050.43,5591.28," 5 yrs",0,31,"2",20000,468.59,20000,"partial",21.36,2641.71,"cc",468.59,5591.28,"q3",17050.43,0,0,76500,2949.57,21586,14,0
0,61.8,7.89,"b",0,0,0,10517.72," 5 yrs",15,20,"10+",10000,202.24,10000,"unchecked",19.52,502.72,"debt",9515.29,10517.72,"q1",0,0,0,150000,10000,30569,13,1
0,69.6,15.31,"a",0,0,0,11092.7391517," 3 yrs",0,22,"10+",8850,308.14,8850,"checked",27.52,2242.74,"debt",307.83,11092.74,"q3",0,0,1,70985,8850,19915,11,1
0,8,8.18,"b",0,0,23018.01,1455.22," 5 yrs",0,16,"6",24000,488.71,24000,"checked",14.5,473.23,"debt",488.71,1455.22,"q2",23018.01,1,4,150000,981.99,4627,9,0
0,39.5,14.65,"a",0,0,15103.16,2808.82," 3 yrs",0,23,"NA",17050,588.13,17050,"checked",23.36,861.98,"debt",588.13,2808.82,"q3",15103.16,2,0,47430,1946.84,4538,14,1
0,62.6,14.99,"b",0,0,7403.21,3804.38," 3 yrs",0,38,"NA",10000,346.61,10000,"checked",23.43,1207.59,"debt",346.61,3804.38,"q3",7403.21,0,0,61000,2596.79,55276,10,0
0,71.4,10.15,"a",0,0,12933.35,9043.36," 3 yrs",0,17,"2",20000,646.76,20000,"partial",17.93,1976.71,"debt",646.76,9043.36,"q2",12933.35,0,0,90000,7066.65,23279,10,0
0,65.6,6.24,"b",0,0,12006.92,1181.72," 3 yrs",0,32,"NA",13000,396.91,13000,"unchecked",19.44,188.64,"debt",396.91,1181.72,"q1",12006.92,0,0,105000,993.08,36563,11,0
0,34.3,11.99,"b",0,0,9441.65,2676.39," 5 yrs",0,56,"1",11000,244.64,11000,"checked",32.04,1118.04,"cc",244.64,2676.39,"q2",9441.65,1,0,46000,1558.35,9321,35,1
0,65,11.53,"a",0,0,32521.23,3441.56," 3 yrs",0,60,"NA",35000,1154.66,35000,"checked",25.72,962.79,"debt",1154.66,3441.56,"q2",32521.23,0,0,3e+05,2478.77,163786,27,1
0,95.3,7.12,"a",0,0,0,33661.31," 3 yrs",0,24,"3",31200,965.08,31200,"checked",29.22,2461.31,"cc",17254.95,33661.31,"q1",0,0,0,110000,31200,53060,8,0
0,36.8,7.9,"a",0,0,0,28161.2122527," 3 yrs",0,19,"10+",25000,782.26,25000,"partial",6.48,3161.21,"renovation",782.11,28161.21,"q1",0,0,0,115000,25000,13877,11,2
0,42.5,17.57,"a",0,0,23747.55,557," 5 yrs",0,11,"3",24000,603.85,24000,"checked",19.5,304.55,"cc",603.85,555.26,"q4",23673.34,0,0,48000,252.45,14196,6,0
0,84.7,18.49,"a",0,0,0,28323.9618589," 3 yrs",0,15,"4",21625,787.13,21625,"checked",16.7,6698.96,"debt",809.94,28323.96,"q4",0,0,0,73000,21625,21586,13,0
0,63.6,13.35,"b",0,0,4833.51,4334.56," 3 yrs",0,9,"9",8000,270.91,8000,"partial",6.55,1168.07,"debt",270.91,4334.56,"q3",4833.51,0,0,55000,3166.49,2036,6,0
0,54.9,11.71,"a",0,0,0,5713.56764117," 3 yrs",0,26,"10+",4800,158.77,4800,"unchecked",14.18,913.57,"other",166.34,5713.57,"q2",0,0,0,105000,4800,12470,12,0
0,47.2,19.52,"a",1346.78,13.4678000009,0,3298.45," 3 yrs",0,10,"2",10575,390.43,10575,"partial",10.04,823.78,"other",390.43,3298.45,"q4",0,0,1,60000,1127.89,6416,8,2
0,78.8,13.67,"a",0,0,0,11809.4771497," 3 yrs",0,12,"< 1",10000,340.18,10000,"partial",23.28,1809.48,"debt",5007.28,11809.48,"q2",0,0,0,45000,10000,14109,9,0
0,75.6,12.29,"b",0,0,17454.93,4450.99," 5 yrs",0,29,"2",20000,447.83,20000,"partial",10.31,1905.92,"cc",447.83,4450.99,"q3",17454.93,0,0,91000,2545.07,18376,8,0
0,84.3,17.57,"a",0,0,4785.48,354.5," 3 yrs",0,9,"10+",5000,179.69,5000,"checked",19.2,139.98,"debt",179.69,352.73,"q4",4761.55,0,0,45000,214.52,16772,7,1
0,52.6,16.24,"a",0,0,5838.77,12698.96," 3 yrs",0,17,"4",15000,529.14,15000,"partial",25.95,3537.73,"debt",529.14,12698.96,"q3",5838.77,0,1,58000,9161.23,11580,9,1
0,19.1,11.53,"b",0,0,17323.98,1165.36," 5 yrs",0,19,"3",18000,396.14,18000,"unchecked",10.95,489.34,"debt",396.14,1165.36,"q2",17323.98,0,0,65000,676.02,1393,6,0
0,80,12.99,"a",0,0,9921.65,5649.7," 3 yrs",0,32,"2",14000,471.65,14000,"unchecked",28.89,1571.35,"cc",471.65,5639.61,"q3",9903.93,1,1,40000,4078.35,10190,8,6
0,49.1,11.67,"a",0,0,8151.5,8925.48," 3 yrs",0,10,"3",15000,495.86,15000,"unchecked",8.29,2076.98,"debt",495.86,8925.48,"q2",8151.5,0,0,54000,6848.5,8051,8,0
0,75.8,15.99,"a",0,0,16647.77,6625.14," 3 yrs",0,40,"10+",21000,738.2,21000,"checked",19.85,2272.91,"debt",738.2,6625.14,"q4",16647.77,0,0,1e+05,4352.23,63907,21,2
0,61.9,12.59,"b",0,0,19539.89,641.96," 3 yrs",0,32,"3",20000,669.94,20000,"checked",33.77,181.85,"debt",669.94,641.96,"q3",19539.89,0,0,80000,460.11,26243,23,2
0,98.9,14.65,"a",0,0,6327.1,2090.78," 3 yrs",0,11,"3",8000,275.96,8000,"partial",4.76,417.88,"debt",275.96,2090.78,"q3",6327.1,0,0,30000,1672.9,4943,2,1
0,38.5,18.75,"b",0,0,1359.92,8833.14," 3 yrs",0,9,"7",7800,284.94,7800,"unchecked",16.02,2393.06,"cc",284.94,8833.14,"q4",1359.92,0,0,32000,6440.08,3968,6,3
0,97.4,23.4,"a",0,0,3075.77,4903.92," 3 yrs",0,11,"10+",6000,233.52,6000,"checked",17.36,1979.69,"moving",467.04,4903.92,"q5",3075.77,0,0,30000,2924.23,6818,9,1
0,55.9,11.14,"a",0,0,0,11809.6379011," 3 yrs",0,17,"1",10000,328.06,10000,"unchecked",14.28,1809.64,"debt",328.08,11780.11,"q2",0,0,0,40000,10000,10065,13,0
0,91.7,11.53,"a",0,0,4281.42,986.56," 3 yrs",0,21,"NA",5000,164.96,5000,"partial",17.25,267.98,"holiday",164.96,986.56,"q2",4281.42,0,0,40000,718.58,14033,5,0
0,57.8,14.47,"b",0,0,0,15699.06," 3 yrs",0,9,"1",15000,516.1,15000,"unchecked",14.93,699.06,"cc",14150.76,15699.06,"q3",0,0,0,41000,15000,5373,5,0
0,31.7,7.9,"a",0,0,0,5463.45," 3 yrs",0,38,"5",5000,156.46,5000,"unchecked",23.02,463.45,"renovation",2811.02,5463.45,"q1",0,0,2,54000,5000,3612,19,2
0,14.3,7.88,"a",0,0,0,5404.46," 3 yrs",0,17,"10+",5000,156.41,5000,"checked",5.73,404.46,"cc",3217.68,5350.42,"q1",0,1,0,35000,5000,6912,11,2
0,100,12.29,"b",0,0,4233.82,797.22," 3 yrs",0,35,"10+",4800,160.1,4800,"checked",17.39,231.04,"debt",160.1,797.22,"q3",4233.82,2,0,90000,566.18,242188,8,3
0,28.6,6.24,"b",0,0,4919.33,1278.17," 3 yrs",0,12,"4",6000,183.19,6000,"unchecked",21.19,197.5,"cc",183.19,1278.17,"q1",4919.33,0,0,57550,1080.67,14433,10,1
0,74,6.24,"b",0,0,18472.22,1824.93," 3 yrs",0,19,"10+",20000,610.62,20000,"checked",32.04,297.15,"debt",610.62,1824.93,"q1",18472.22,0,0,70000,1527.78,68724,10,1
0,90.6,12.92,"a",0,0,0,6596.41," 3 yrs",0,17,"10+",10325,347.5,10325,"unchecked",9.05,1647.79,"debt",347.5,3608.29,"q4",0,0,0,70000,4948.62,16264,7,3
0,96,17.86,"b",0,0,20443.92,4117.68," 3 yrs",0,15,"10+",22950,828.09,22950,"checked",17.25,1611.6,"debt",828.09,4117.68,"q4",20443.92,0,0,51000,2506.08,17423,13,0
0,5.1,11.53,"a",0,0,0,4035.88," 3 yrs",0,58,"10+",4000,131.97,4000,"checked",23.47,35.88,"debt",4038.44,4035.88,"q2",0,0,0,76500,4000,2660,9,0
0,48.8,8.19,"b",0,0,10001.63,6110.75," 3 yrs",0,20,"8",15000,471.37,15000,"unchecked",10.25,1112.38,"transport",471.37,6110.75,"q1",10001.63,0,0,73000,4998.37,22655,15,0
0,51.8,10.99,"a",0,0,30484.25,2202.43," 3 yrs",0,30,"< 1",32000,1047.49,32000,"partial",14.19,686.68,"debt",1047.49,2183.5,"q2",30222.28,0,0,201000,1515.75,13730,12,0
0,44.4,16.49,"a",0,0,785.05,5986.3," 3 yrs",0,10,"< 1",6400,226.56,6400,"checked",19.76,371.35,"cc",226.56,5986.3,"q4",785.05,0,0,31590,5614.95,976,6,3
0,41.9,20.99,"b",0,0,34325.21,1811.73," 5 yrs",0,13,"8",35000,946.68,35000,"partial",13.89,1136.94,"boat",946.68,1811.73,"q5",34325.21,0,0,120000,674.79,3769,7,1
0,25.4,8.18,"b",0,0,17443.6,791.82," 5 yrs",0,40,"4",18000,366.53,18000,"partial",16.71,235.42,"debt",400,791.82,"q2",17443.6,1,1,130000,556.4,14457,21,0
0,75.8,9.25,"b",0,0,0,22728.19," 3 yrs",0,18,"3",20000,638.33,20000,"checked",24.09,2728.19,"debt",6769.94,22671.37,"q1",0,0,1,68388,20000,28807,8,1
0,92.9,13.99,"a",0,0,15139.31,3546.11," 5 yrs",0,41,"6",17000,395.48,17000,"unchecked",21.96,1685.42,"debt",395.48,3546.11,"q3",15139.31,0,0,58465,1860.69,15971,20,0
0,48.5,13.33,"b",0,0,24744.19,4822.38," 3 yrs",0,22,"7",28000,947.89,28000,"unchecked",33.06,1566.57,"debt",947.89,4822.38,"q3",24744.19,0,0,80000,3255.81,28599,8,0
0,18.8,6.39,"b",0,0,10746.76,3850.54," 3 yrs",0,22,"2",14000,428.39,14000,"unchecked",7.8,597.3,"debt",428.39,3850.54,"q1",10746.76,0,0,42000,3253.24,11306,11,1
0,61.6,11.53,"b",0,0,21216.41,4738.34," 5 yrs",0,23,"8",24000,528.19,24000,"partial",27.46,1954.75,"debt",528.19,4738.34,"q2",21216.41,0,0,68999.52,2783.59,25566,14,0
0,78.9,20.99,"b",0,0,9078.32,4760.48," 5 yrs",0,16,"5",11000,297.53,11000,"checked",9.93,2838.8,"business",297.53,4760.48,"q5",9078.32,0,1,62000,1921.68,8681,10,0
0,43.3,13.99,"b",0,0,20082.66,5703.74," 3 yrs",0,16,"4",24000,820.15,24000,"checked",11.89,1786.4,"renovation",820.15,5703.74,"q3",20082.66,0,0,104000,3917.34,15488,9,1
0,79.6,15.61,"a",0,0,28608.96,12658.5," 5 yrs",0,35,"10+",35000,843.9,35000,"checked",11.36,6267.46,"debt",843.9,12658.5,"q4",28608.96,0,3,180000,6391.04,34484,16,1
0,89.6,13.22,"a",0,0,0,7152.91," 3 yrs",0,34,"10+",7000,236.61,7000,"unchecked",14.25,152.91,"debt",6917.59,7152.91,"q3",0,0,1,89000,7000,19351,7,0
0,65.8,15.81,"a",743.19,7.2956999961,0,7798.23," 3 yrs",0,16,"10+",16800,589.07,16800,"unchecked",12.65,2317.32,"cc",589.07,7798.23,"q3",0,0,0,86400,4737.72,20524,8,1
0,63.3,20.99,"a",0,0,8377.22,4078.87," 5 yrs",0,28,"7",10000,270.48,10000,"partial",17.93,2456.09,"debt",270.48,4078.87,"q5",8377.22,0,0,31000,1622.78,7720,9,0
0,29.5,12.85,"b",0,0,10116.71,8220.2," 5 yrs",0,47,"10+",15000,340.15,15000,"checked",0.16,3336.91,"cc",340.15,8220.2,"q2",10116.71,0,0,66560,4883.29,15962,17,0
0,36,6.49,"a",0,0,4550.79,3447.6," 3 yrs",0,48,"2",7500,229.84,7500,"partial",25.54,498.39,"cc",229.84,3447.6,"q1",4550.79,0,0,65000,2949.21,10003,20,1
0,27.1,13.99,"a",0,0,28218.19,3442.87," 5 yrs",0,19,"10+",30000,697.9,30000,"partial",10.61,1661.06,"other",697.9,3442.87,"q3",28218.19,0,0,150000,1781.81,11666,10,0
0,5.7,8.49,"b",0,0,20000,0," 3 yrs",0,15,"10+",20000,631.26,20000,"unchecked",17.61,0,"boat",0,0,"q2",20000,0,1,85000,0,826,8,0
0,72,10.99,"b",0,0,16129.42,3108.26," 5 yrs",0,24,"10+",18000,391.28,18000,"partial",20.11,1237.68,"debt",391.28,3108.26,"q2",16129.42,0,0,140000,1870.58,15912,12,0
0,42.5,11.99,"a",0,0,6793.87,4310.64," 3 yrs",0,10,"10+",10000,332.1,10000,"partial",24.14,1104.51,"renovation",332.1,4310.64,"q2",6793.87,0,0,60000,3206.13,7686,6,0
0,40.6,16.99,"a",0,0,10629.65,9093.85," 5 yrs",0,48,"8",15250,378.92,15250,"partial",11.74,4473.5,"debt",378.92,9064.04,"q4",10594.8,0,1,50000,4620.35,14546,23,0
0,69.8,21.99,"b",0,0,34343.86,1911.55," 5 yrs",0,41,"3",35000,966.47,35000,"partial",9.58,1255.41,"debt",966.47,1911.55,"q6",34343.86,1,0,1e+05,656.14,14934,12,1
0,96.4,17.57,"b",0,0,22489.83,5636.69," 5 yrs",0,39,"1",25000,629.01,25000,"partial",13.79,3126.52,"cc",629.01,5636.69,"q4",22489.83,0,1,80000,2510.17,12722,12,0
0,34.2,14.16,"b",0,0,3442.7,5287.38," 3 yrs",0,45,"NA",7350,251.78,7350,"partial",17.33,1380.08,"cc",251.78,5287.38,"q3",3442.7,1,0,23000,3907.3,3314,14,0
0,52,13.99,"b",0,0,11663.49,1389.34," 5 yrs",0,37,"10+",12400,288.47,12400,"checked",25.33,652.83,"cc",288.47,1389.34,"q3",11663.49,0,1,75000,736.51,12070,15,0
0,82.4,18.99,"b",0,0,25293.57,10861.19," 5 yrs",0,28,"5",30000,778.06,30000,"checked",34.89,6154.76,"debt",778.06,10861.19,"q5",25293.57,0,0,92800,4706.43,20181,10,1
0,19.3,10.64,"b",0,0,0,1954.18781239," 3 yrs",0,25,"1",1800,58.63,1800,"partial",19.97,154.19,"boat",1367.89,1954.19,"q2",0,0,0,47000,1800,4628,16,1
0,90.6,14.33,"a",0,0,1801.3,14842.96," 3 yrs",0,35,"10+",13500,463.57,13500,"unchecked",11.06,3144.26,"cc",463.57,14842.96,"q3",1801.3,0,0,125000,11698.7,28898,12,2
0,61,19.05,"a",0,0,942.56,16194.98," 3 yrs",0,22,"5",13000,476.86,13000,"partial",11.76,4137.54,"cc",476.86,16194.98,"q4",942.56,0,0,49000,12057.44,12260,18,3
0,66.3,11.53,"b",0,0,7240.89,1050.6," 3 yrs",0,58,"2",8000,263.93,8000,"partial",16.46,291.49,"cc",263.93,1050.6,"q2",7240.89,0,0,80000,759.11,18088,17,1
0,65.1,7.12,"b",0,0,15797.87,16703.28," 3 yrs",0,24,"10+",30000,927.96,30000,"checked",19.25,2501.15,"cc",927.96,16703.28,"q1",15797.87,0,0,80000,14202.13,27527,7,1
0,13.4,9.63,"a",0,0,0,4322.82," 3 yrs",14.9754634678,27,"5",4000,128.38,4000,"unchecked",7.87,307.84,"other",3005.71,4322.82,"q1",0,0,1,95000,4000,5961,9,2
0,67.6,11.67,"a",0,0,9024.14,11004.45," 3 yrs",0,31,"7",17500,578.5,17500,"partial",19.79,2528.59,"debt",578.5,10957.29,"q2",8985.46,0,0,70000,8475.86,16092,11,0
0,21.3,10.99,"a",0,0,0,8611.09964945," 3 yrs",0,38,"10+",8000,261.88,8000,"partial",15.59,611.1,"debt",15.23,8611.1,"q2",0,0,0,38115,8000,1555,8,0
0,66.2,17.57,"a",0,0,0,16364.93," 3 yrs",0,8,"10+",15000,539.06,15000,"unchecked",15.23,1364.93,"debt",13684.27,16364.93,"q4",0,0,0,50000,15000,17004,6,0
0,58.3,14.31,"b",0,0,6608.33,4798.11," 3 yrs",0,24,"3",10000,343.29,10000,"partial",28.83,1406.44,"other",343.29,4798.11,"q3",6608.33,0,0,40000,3391.67,18080,11,0
0,84,14.33,"a",0,0,0,19728.4771162," 3 yrs",0,8,"< 1",15975,548.56,15975,"unchecked",10.47,3753.48,"debt",1631.92,19728.48,"q3",0,0,0,40000,15975,11257,5,0
0,35.2,9.99,"a",0,0,11271.81,4856.05," 3 yrs",0,22,"10+",15000,483.94,15000,"partial",25.77,1127.86,"debt",483.94,4856.05,"q2",11271.81,1,0,49000,3728.19,15526,18,1
0,23.3,16.29,"b",0,0,0,21212.43," 5 yrs",0,36,"4",18000,440.51,18000,"checked",26.34,3212.43,"debt",15485.8,21212.43,"q4",0,0,0,58000,18000,6085,13,1
0,46.2,14.47,"b",0,0,0,8307.58," 3 yrs",0,16,"10+",7000,240.85,7000,"unchecked",22.15,1307.58,"debt",3731.43,8307.58,"q3",0,0,0,55000,7000,7620,10,1
0,37.6,8.19,"a",0,0,3883.39,2112.16," 3 yrs",0,27,"10+",5600,175.98,5600,"partial",12.78,395.55,"debt",175.98,2074.44,"q1",3814.05,2,1,65000,1716.61,4328,12,0
0,80.1,16.29,"b",0,0,0,22214.4284466," 5 yrs",0,30,"10+",16800,411.14,16800,"partial",16.38,5414.43,"cc",11118.61,22214.43,"q3",0,0,0,72000,16800,15868,10,2
0,85,14.49,"a",0,0,7555.61,7622.99," 3 yrs",0,9,"4",13000,447.41,13000,"unchecked",24.93,2178.6,"debt",447.41,7622.99,"q3",7555.61,0,0,66000,5444.39,17673,5,0
0,56.5,18.84,"a",0,0,26236.77,5905.72," 5 yrs",0,30,"10+",28700,741.97,28700,"checked",31.41,3442.49,"debt",741.97,5905.72,"q5",26236.77,0,0,62434,2463.23,37849,20,0
0,55.5,14.49,"a",0,0,26997.51,14819.58," 5 yrs",0,41,"9",35000,823.31,35000,"checked",21.05,6817.09,"debt",823.31,14819.58,"q3",26997.51,0,0,105000,8002.49,67411,19,0
0,10.2,6.62,"b",0,0,0,1540.93," 3 yrs",0,44,"10+",1400,42.99,1400,"unchecked",10.13,140.93,"renovation",337.21,1540.93,"q1",0,0,0,92000,1400,7746,15,0
0,13.5,19.99,"b",0,0,20370.32,1622.14," 5 yrs",0,17,"< 1",21000,556.26,21000,"unchecked",21.36,992.46,"cc",556.26,1622.14,"q5",20370.32,0,0,94000,629.68,3270,15,4
0,9.1,7.26,"b",0,0,13489.56,1853.75," 3 yrs",0,52,"3",15000,464.95,15000,"unchecked",20.3,343.31,"debt",464.95,1853.75,"q1",13489.56,0,1,61300,1510.44,3277,22,1
0,20.3,11.53,"a",0,0,23229.44,2458.27," 3 yrs",0,28,"1",25000,824.76,25000,"partial",24.6,687.71,"other",824.76,2458.27,"q2",23229.44,0,4,70000,1770.56,2276,18,0
0,56.2,6.49,"b",0,0,5774.53,10339.01," 3 yrs",0,26,"4",15000,459.67,15000,"unchecked",15.4,1113.54,"debt",560,10339.01,"q1",5774.53,0,0,84000,9225.47,14784,7,0
0,90.8,16.55,"b",0,0,7293.12,1126.4," 3 yrs",0,14,"7",8000,283.44,8000,"unchecked",19.8,419.52,"debt",283.44,1126.4,"q4",7293.12,0,1,16000,706.88,5719,3,0
0,36.9,12.29,"a",0,0,31714.35,4621.65," 3 yrs",0,22,"8",35000,1167.36,35000,"checked",16.35,1336,"other",1167.36,4621.65,"q3",31714.35,0,0,162297,3285.65,18461,12,1
0,65.6,19.99,"a",0,0,30051.71,11974.56," 5 yrs",0,29,"2",35000,927.1,35000,"checked",4.71,7026.27,"other",927.1,11974.56,"q5",30051.71,1,0,135000,4948.29,16732,8,0
0,95.3,13.33,"b",0,0,4594.54,1295.25," 3 yrs",0,18,"9",5500,186.2,5500,"partial",11.01,389.79,"debt",186.2,1295.25,"q3",4594.54,0,2,75000,905.46,8672,8,0
0,65.3,7.69,"b",0,0,6010.75,7112.27," 3 yrs",0,32,"6",12000,374.33,12000,"unchecked",21.3,1123.02,"debt",374.33,7112.27,"q1",6010.75,0,0,175000,5989.25,83423,12,0
0,69.5,9.17,"b",0,0,1141.6,75.3," 3 yrs",0,13,"10+",1200,38.26,1200,"partial",15.44,16.9,"cc",38.26,75.3,"q2",1141.6,1,0,52000,58.4,5906,10,1
0,71.8,9.49,"a",0,0,6976.24,3832.94," 3 yrs",0,11,"NA",10000,320.29,10000,"partial",19.88,809.18,"cc",320.29,3832.94,"q2",6976.24,1,0,50000,3023.76,6458,4,2
